2007,PERFORMING ARTS,"Eugene O'Neill Memorial Theater Center, Inc.",Waterford,Connecticut,,,"To support student recruitment, expansion of the National Playwrights Conference, and a convening of Master of Fine Arts playwriting programs",100000
2007,PERFORMING ARTS,"Foundation for Dance Promotion, Inc.",New York,New York,,,To support artistic initiatives and company development,200000
2007,PERFORMING ARTS,"Fractured Atlas Productions, Inc.",New York,New York,,,To support the development of an advanced prototype for an open source software system for managing online grant applications,10000
2007,PERFORMING ARTS,"Garth Fagan Dance, Inc.",Rochester,New York,,,To support artistic initiatives and company development,100000
2007,PERFORMING ARTS,"Gotham Dance, Inc.",New York,New York,,,To support artistic initiatives and company development,45000
2007,PERFORMING ARTS,Grantmakers in the Arts,Seattle,Washington,,,To support the commissioning of essays and ongoing information services to the field,30000
2007,PERFORMING ARTS,Guthrie Theatre Foundation,Minneapolis,Minnesota,,,"To support the Company Development Program and the creation of new works, including the premiere production of After A Hundred Years",200000
2007,PERFORMING ARTS,"Houston Grand Opera Association, Inc.",Houston,Texas,,,To support productions of Songs of Houston and Last Acts and a revival of Billy Budd,400000
2007,PERFORMING ARTS,"Inta, Inc.",New York,New York,,,To support artistic initiatives and company development,45000
2007,PERFORMING ARTS,Joe Goode Performance Group,San Francisco,California,,,To support artistic initiatives and company development,50000
2007,PERFORMING ARTS,L.A. Theatre Works,Venice,California,,,To support a program to provide institutions of higher education with access to audio recordings of plays,250000
2007,PERFORMING ARTS,"Lincoln Center for the Performing Arts, Inc.",New York,New York,,,To support an endowment for new commissions and artistic collaborations,5000000
2007,PERFORMING ARTS,Lookingglass Theatre Company,Chicago,Illinois,,,To support the development and production of three artistic works,100000
2007,PERFORMING ARTS,Los Angeles Opera Company,Los Angeles,California,,,To support the Ring Cycle and the commissioning of Il Postino,600000
2007,PERFORMING ARTS,Los Angeles Philharmonic Association,Los Angeles,California,,,To support multimedia projects,1000000
2007,PERFORMING ARTS,Lyric Opera of Chicago,Chicago,Illinois,,,To support radio broadcasts and revivals of Porgy and Bess and Lulu,1000000
2007,PERFORMING ARTS,"Manhattan Theatre Club, Inc.",New York,New York,,,To support the Artistic Development Program and a production of The Receptionist,100000
2007,PERFORMING ARTS,"Margaret Jenkins Dance Studio, Inc.",San Francisco,California,,,To support artistic initiatives and company development,60000
2007,PERFORMING ARTS,"Mid Atlantic Arts Foundation, Inc.",Baltimore,Maryland,,,To support USArtists International,35000
2007,PERFORMING ARTS,Minnesota Orchestral Association,Minneapolis,Minnesota,,,To support the 2007 Minnesota Orchestra Composer Institute,25000
2007,PERFORMING ARTS,Minnesota Public Radio,St. Paul,Minnesota,,,To support the strengthening of music-media programming,50000
2007,PERFORMING ARTS,"Music and Dance Theater Chicago, Inc.",Chicago,Illinois,,,To support Chicago-based performance companies,600000
2007,PERFORMING ARTS,"National Arts Strategies, Inc.",Washington,DC,,,To support executive education programs for nonprofit arts organizations,150000
2007,PERFORMING ARTS,"National Arts Strategies, Inc.",Washington,DC,,,To support the development of an educational series for executives of large arts and cultural institutions,50000
2007,PERFORMING ARTS,National New Play Network Ltd.,Philadelphia,Pennsylvania,,,"To support programs aimed at the development, production, and continued life of new plays for the American theater field",225000
2007,PERFORMING ARTS,National Opinion Research Center,Chicago,Illinois,,,To support a study of cultural infrastructure in the US by The Cultural Policy Center at the University of Chicago,500000
2007,PERFORMING ARTS,New Haven International Festival of Arts,New Haven,Connecticut,,,To support expanded dance programming,25000
2007,PERFORMING ARTS,"New York City Opera, Inc.",New York,New York,,,To support productions of Margaret Garner and Vanessa and the annual VOX: Showcasing American Composers festival,400000
2007,PERFORMING ARTS,"New York Foundation for the Arts, Inc.",New York,New York,,,To support the New York Theater Program,2450000
2007,PERFORMING ARTS,"New York Foundation for the Arts, Inc.",New York,New York,,,"To support planning for an analysis and needs assessment of the dance and theater fields, the implementation of dance and theater regranting programs, and an evaluation process",20000
2007,PERFORMING ARTS,New York Shakespeare Festival,New York,New York,,,To support the Public LAB and the new position of Shakespeare outreach director,2700000
2007,PERFORMING ARTS,Nonprofit Finance Fund,New York,New York,,,To support financial analyses of and consultation with selected dance companies and other performing arts organizations,450000
2007,PERFORMING ARTS,Nonprofit Finance Fund,New York,New York,,,To support a comparative analysis of 18 single choreographer modern dance companies in the Foundation's dance program,50000
2007,PERFORMING ARTS,"NPower NY, Inc.",New York,New York,,,To support the creation of a survey instrument to access the information technology needs of the performing arts sector,50000
2007,PERFORMING ARTS,"Ojai Festivals, Ltd.",Ojai,California,,,To support ensemble appearances at the 2007 Ojai Music Festival,45000
2007,PERFORMING ARTS,"Opera America, Inc.",New York,New York,,,To support electronic resources and other services to the field,400000
2007,PERFORMING ARTS,"Opera America, Inc.",New York,New York,,,To support the 2008 National Performing Arts Convention,400000
2007,PERFORMING ARTS,Opera Theatre of Saint Louis,St. Louis,Missouri,,,To support productions of Troilus and Cressida and Ghosts of Versailles,400000
2007,PERFORMING ARTS,Other Minds,San Francisco,California,,,To support a concert presenting the North American premiere of Solo for Voice 58: 18 Microtonal Ragas,10000
2007,PERFORMING ARTS,Pacific Symphony,Santa Ana,California,,,"To support the 2007 American Composers Festival, Los Sonidos de Mexico",20000
2007,PERFORMING ARTS,"Paul Taylor Dance Foundation, Inc.",New York,New York,,,To support a Legacy Fund,1250000
2007,PERFORMING ARTS,"Paul Taylor Dance Foundation, Inc.",New York,New York,,,To support a business analysis,15000
2007,PERFORMING ARTS,Philadelphia Orchestra Association,Philadelphia,Pennsylvania,,,To support electronic media activities and redesign of the subscription and regional concert series,800000
2007,PERFORMING ARTS,"Pick Up Performance Company, Inc.",New York,New York,,,To support artistic initiatives and company development,100000
2007,PERFORMING ARTS,"Pittsburgh Symphony, Inc.",Pittsburgh,Pennsylvania,,,To support new strategic initiatives,800000
2007,PERFORMING ARTS,"Playwrights' Center, Inc.",Minneapolis,Minnesota,,,To support the Japanese-American translation project,65000
2007,PERFORMING ARTS,Portland Center Stage,Portland,Oregon,,,To support community-focused artistic programming,200000
2007,PERFORMING ARTS,Princeton University,Princeton,New Jersey,,,To support the Center for Arts and Cultural Policy Studies,250000,ivy
2007,PERFORMING ARTS,Red {an orchestra},Cleveland,Ohio,,,To support editing of the footage collected from a broadcast in Second Life,5000
2007,PERFORMING ARTS,"Ridge Street Theater, Inc.",New York,New York,,,To support a performance of Decasia Live,25000
2007,PERFORMING ARTS,"Ringside, Inc.",Brooklyn,New York,,,To support artistic initiatives and company development,115000
2007,PERFORMING ARTS,"Robert W. Woodruff Arts Center, Inc.",Atlanta,Georgia,,,"To support the School of Composers, recordings, and concert enhancements at the Atlanta Symphony Orchestra",1000000
2007,PERFORMING ARTS,"Roundabout Theatre Company, Inc.",New York,New York,,,To support the American premiere of The Overwhelming,100000
2007,PERFORMING ARTS,The Saint Paul Chamber Orchestra Society,St. Paul,Minnesota,,,To support artistic initiatives,800000
2007,PERFORMING ARTS,The Saint Paul Chamber Orchestra Society,St. Paul,Minnesota,,,To support the International Chamber Orchestra Festival,500000
2007,PERFORMING ARTS,San Francisco Symphony,San Francisco,California,,,"To support the multimedia series, Keeping Score, and musician recruitment",1000000
2007,PERFORMING ARTS,"South Coast Repertory, Inc.",Costa Mesa,California,,,To support a new initiative in music-theater,100000
2007,PERFORMING ARTS,"Sphinx Organization, Inc.",Detroit,Michigan,,,To support The Sphinx Chamber Orchestra Tour,500000
2007,PERFORMING ARTS,Spoleto Festival USA.,Charleston,South Carolina,,,To support the production of a Spoleto- commissioned revision of the opera Amistad,50000
2007,PERFORMING ARTS,"Stephen Petronio Dance Company, Inc.",New York,New York,,,To support artistic initiatives and company development,75000
2007,PERFORMING ARTS,"Symphony Space, Inc.",New York,New York,,,"To support a symposium and multidisciplinary arts festival, Africa and the African Diaspora: Traditions, Revolutions and Innovations",50000
2007,PERFORMING ARTS,"Trisha Brown Company, Inc.",New York,New York,,,To support artistic initiatives and company development,200000
2007,PERFORMING ARTS,University of Florida,Gainesville,Florida,,,To support a series of research papers on performing arts attendance and donations,50000,public
2007,PERFORMING ARTS,University of Illinois at Urbana-Champaign,Champaign,Illinois,,,To support a pilot curriculum-based arts initiative at the Krannert Center for the Performing Arts,600000,public
2007,PERFORMING ARTS,"Walker Art Center, Inc.",Minneapolis,Minnesota,,,To support the Commissioning and Production Residency Program and the Global Contemporary Performance Program,400000
2007,PERFORMING ARTS,"Washington Drama Society, Inc.",Washington,DC,,,To support artistic and audience development,300000
2007,PERFORMING ARTS,WNYC Radio,New York,New York,,,To support the Berlin Without Walls festival,50000
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Agnes Scott College,Decatur,Georgia,,,To support the establishment of the Center for Women's Global Leadership,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Albion College,Albion,Michigan,,,To support institutional initiatives,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Allegheny College,Meadville,Pennsylvania,,,To support the appointment of new faculty in anticipation of senior faculty retirements,750000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,Allegheny College,Meadville,Pennsylvania,,,To support environmental studies,300000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,New York,New York,,,"To support dissertation completion fellowships for graduate students in the humanities and social sciences, and portable early career fellowships for recent PhD recipients in these fields",6786000
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,New York,New York,,,To support fellowships for assistant professors in the humanities and humanistic social sciences,5070000
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,New York,New York,,,To support the Charles A. Ryskamp Research Fellowship Program for advanced junior faculty members in the humanities and humanistic social sciences,3380000
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Council of Learned Societies,New York,New York,,,To support the Frederick Burkhardt Residential Fellowships for Recently Tenured Scholars,2937000
2007,HIGHER EDUCATION AND SCHOLARSHIP                                                         ,American Indian College Fund,Denver,Colorado,,,To support the Mellon Faculty Research Program,500000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Museum of the Moving Image,Astoria,New York,,,To support the production of the next generation of the OpenCollection open-source museum collection management system,2500000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Museum of the Moving Image,Astoria,New York,,,To support further development of the OpenCollection software project,100000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Philosophical Society,Philadelphia,Pennsylvania,,,To support the preservation of rare recordings of endangered Native American languages,483000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Political Science Association,Washington,DC,,,To support an initiative to strengthen political science scholarship in Africa,896000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American Studies Association,Washington,DC,,,To support the Association's International Initiative,40000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American University - Central Asia,Bishkek,,,Kyrgyz Republic,To support programs for curriculum enhancement,100000
2007,HIGHER EDUCATION AND SCHOLARSHIP,American University in Cairo,New York,New York,,,To support postdoctoral teaching fellowships,682500
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.",Paris,,,France,To support a program in Middle Eastern and Islamic Studies,100000
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.",Paris,,,France,To support a meeting of the Council of Deans of the American International Consortium of Academic Libraries,31700
2007,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.",Paris,,,France,To support institutional collaboration within the American International Consortium of Academic Libraries,25000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,Amherst,Massachusetts,,,To support the appointment of new faculty in anticipation of senior faculty retirements,860000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,Amherst,Massachusetts,,,To support an Emeritus Fellowship,28000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,"To support the vice president for academic programs, faculty development initiatives, and transition planning",900000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support the management of collections purchases for the Association's Central Library,100000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support professional development opportunities for women administrators in member colleges,50000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support participation in JSTOR and ARTstor for a new member of the consortium,47600
2007,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support participation in JSTOR and ARTstor for a new member of the consortium,23500
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.",Chicago,Illinois,,,To support postdoctoral fellowships,4000000
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.",Chicago,Illinois,,,To establish an endowment in support of administrative operations that serve academic programs,3000000
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.",Chicago,Illinois,,,To support faculty career enhancement programs,600000
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.",Atlanta,Georgia,,,To support faculty career enhancement programs,648000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Association of Independent Colleges and,Harrisburg,Pennsylvania,,,To support a conference on library collaboration for librarians from member institutions,7040
2007,HIGHER EDUCATION AND SCHOLARSHIP,Austin College,Sherman,Texas,,,To support student-faculty collaborative research in the humanities and social sciences,150000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,Annandale-on-Hudson,New York,,,"To support the integration of science, mathematics, and computing into the general educational core curriculum",633000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,New York,New York,,,"To support an integrated revitalization of the science program through renovation of its facilities, the strengthening of its faculty, and curricular enhancement",3000000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,Lewiston,Maine,,,To support enhanced sabbatical leaves for continuing faculty,1000000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,Lewiston,Maine,,,To support programs for faculty development and curricular innovation,450000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Beloit College,Beloit,Wisconsin,,,To support the integration of students' international study experiences into the curriculum,200000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bennington College,Bennington,Vermont,,,To support the enhancement of library services and programs,275000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bennington College,Bennington,Vermont,,,To support the Democracy Project,250000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,Providence,Rhode Island,,,To support a New Directions Fellowship,278000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,Providence,Rhode Island,,,To support a New Directions Fellowship,270000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,Bryn Mawr,Pennsylvania,,,To support the Mary Patterson McPherson Endowed Fund for Innovation in the Humanities,625000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,Bryn Mawr,Pennsylvania,,,To support teaching and learning initiatives,297000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Bucknell University,Lewisburg,Pennsylvania,,,To support the development of a long-term academic plan that strengthens the relationship between liberal education and a student's major field,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,Pasadena,California,,,To support research and teaching activities in the humanities,750000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,Pasadena,California,,,To support postdoctoral fellowships in the humanities and humanistic social sciences,512000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,Wynberg,,,South Africa,To support the development and implementation of collaborations and partnerships in the Western Cape,50000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,Northfield,Minnesota,,,To support a postdoctoral fellowship program,1660000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,Northfield,Minnesota,,,"To support the integration of library, information technology, and other curricular support services",30000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support a New Directions Fellowship,234000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support the evaluation of a software Enterprise Service Bus for institutions of higher education,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the,Stanford,California,,,To support fellowships for humanists,2000000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Clafin University,Orangeburg,South Carolina,,,To support access to JSTOR for six historically black colleges and universities in South Carolina,150000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Claremont McKenna College,Claremont,California,,,To support the redesign of the first year liberal arts requirement,150000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Claremont University Consortium,Claremont,California,,,To support the appointment of new faculty in anticipation of senior faculty retirements,1500000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,Waterville,Maine,,,To support postdoctoral fellowships and bridge positions for planned faculty retirements,1400000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,Waterville,Maine,,,To support programs in public affairs and civic engagement,300000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,Hamilton,New York,,,To support postdoctoral fellowships,800000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,College of the Holy Cross,Worcester,Massachusetts,,,To support postdoctoral fellowships,800000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,College of William and Mary,Williamsburg,Virginia,,,To support environmental studies and the use of geographic information systems,1500000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,Colorado Springs,Colorado,,,To support a comparative benchmarking study of curricular and institutional changes at peer liberal arts colleges,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,Colorado Springs,Colorado,,,To support planning for a language and region-centered program in Mediterranean languages and culture,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To endow a program to support doctoral students in the humanities,6000000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To support inquiry into disciplinary innovation at the Heyman Center for the Humanities,350000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University Press,Irvington,New York,,,"To support the publication of scholarly monographs in the humanities, in collaboration with the University of California and the University of Chicago",447000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Community MusicWorks,Providence,Rhode Island,,,To support efforts to expand a model of classical music and arts education within inner-city communities,50000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,New London,Connecticut,,,To support postdoctoral fellowships,800000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,New London,Connecticut,,,To support improvements in library collection development in collaboration with Trinity College and Wesleyan University,350000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,New London,Connecticut,,,To support faculty development programs that strengthen the connections between students' academic and co-curricular experiences,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To endow a program to support doctoral students in the humanities,3000000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To endow professorships in the humanities,2500000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To support the Future of Minority Studies Institute and Colloquium,630000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To support digital imaging workshops for librarians at historically black colleges and universities,450000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To support initiatives aimed at strengthening the role the Society for the Humanities plays in the instructional and scholarly activities of the University,373000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Council of Independent Colleges,Washington,DC,,,To support planning for a series of workshops to help faculty evaluate and use discipline-specific digital information,33150
2007,HIGHER EDUCATION AND SCHOLARSHIP,Courtauld Institute of Art,London,,,United Kingdom,To support the Research Forum,1614000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,Hanover,New Hampshire,,,To endow a postdoctoral fellowship program in the humanities and humanistic social sciences,2055000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,Hanover,New Hampshire,,,To support an Emeritus Fellowship,32000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,Greencastle,Indiana,,,To support faculty career enhancement programs,1500000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,Greencastle,Indiana,,,To support a program of faculty and curricular development at the Janet Prindle Institute for Ethics,160000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,Carlisle,Pennsylvania,,,To endow an environmental studies program,1400000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,Carlisle,Pennsylvania,,,To support the planning and development of shared administrative services,196000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,Carlisle,Pennsylvania,,,To create an endowment for faculty career enhancement programs,135000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,Carlisle,Pennsylvania,,,"To support the planning of a curriculum-based, college-wide initiative in environmental studies",25000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Drew University,Madison,New Jersey,,,To endow an environmental studies program,950000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,Durham,North Carolina,,,To support initiatives aimed at strengthening the role the John Hope Franklin Humanities Institute plays in the instructional and scholarly activities of the University,470000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,Durham,North Carolina,,,To support the advancement of the development and deployment of an enterprise-integrated and open source 3D virtual world browser application,100000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,Georgia,,,To support teaching fellowships for advanced graduate students in the humanities and humanistic social sciences,700000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,Georgia,,,To support a visiting scholars program in the James Weldon Johnson Institute for Advanced Interdisciplinary Studies,400000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,Georgia,,,To support a dissertation seminar in the humanities,86000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Federation of American Scientists,Washington,DC,,,To support a planning project leading to a test of the suitability and effectiveness of virtual worlds technologies for humanistic scholarly inquiry,302000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,Nashville,Tennessee,,,To support the University's operations,2000000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,Nashville,Tennessee,,,To support the University in meeting its immediate financial obligations,1000000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Fisk University,Nashville,Tennessee,,,To support an external curricular review,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,The Foundation of Tertiary Institutions of,Johannesburg,,,South Africa,To support an assessment of the shared library system GAELIC,50000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Franklin & Marshall College,Lancaster,Pennsylvania,,,To endow faculty career enhancement programs,135000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,George Mason University,Fairfax,Virginia,,,To support the development of a set of automatic archiving relationships between the Zotero Web research tool and the Internet Archive,514000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,George Washington University,Washington,DC,,,To support workshops for liberal arts college faculty to enhance their knowledge of constitutional studies,100000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,University System of Georgia,Atlanta,Georgia,,,To support the development of the Evergreen software project,50000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,Gettysburg,Pennsylvania,,,To support a college-wide program of undergraduate research that is embedded in the curriculum,500000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,Gettysburg,Pennsylvania,,,To support faculty career enhancement programs in collaboration with Dickinson and Franklin & Marshall Colleges,195000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,Gettysburg,Pennsylvania,,,To endow faculty career enhancement programs,135000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,Clinton,New York,,,To support postdoctoral fellowships,800000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,Massachusetts,,,"To support activities aimed at strengthening scholarship in art history at Villa I Tatti, the Harvard University Center for Italian Renaissance Studies",479000,ivy
2007,HIGHER EDUCATION AND SCHOLARSHIP,Harvey Mudd College,Claremont,California,,,To support strategic planning,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Hendrix College,Conway,Arkansas,,,To support a humanities scholars program,100000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Higher Education South Africa,Pretoria,,,South Africa,To support a program on the management of institutions in higher education for potential leaders of South African universities,230000
2007,HIGHER EDUCATION AND SCHOLARSHIP,The IHR Trust,London,,,United Kingdom,To endow the academic and research programs of the Institute of Historical Research,1000000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Illinois College,Jacksonville,Illinois,,,To support faculty career enhancement programs,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Illinois Wesleyan University,Bloomington,Illinois,,,To support a restructuring of the writing program,175000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,Bloomington,Indiana,,,"To support the publication of scholarly monographs in the humanities, in collaboration with Kent State University and Temple University",80000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,Bloomington,Indiana,,,To support an Emeritus Fellowship,45000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,Bloomington,Indiana,,,To support additional research and related activities for an Emeritus Fellowship,40000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,Bloomington,Indiana,,,To support an Emeritus Fellowship,36000,public
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Institute of International Education, Inc.",New York,New York,,,To support an evaluation of the activities of the Partnership for Higher Education in Africa,35000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Internet Archive,San Francisco,California,,,To support the development of a set of automatic archiving relationships between the Zotero Web research tool and the Internet Archive,667000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,Baltimore,Maryland,,,To endow a program for doctoral students in the humanities,3000000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,Baltimore,Maryland,,,To support postdoctoral fellowships in the humanities and humanistic social sciences,1018000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,Charlotte,North Carolina,,,To support enhancement of the information literacy program,150000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Kenyon College,Gambier,Ohio,,,"To endow a program for innovation in interdisciplinary teaching and learning, and to support interdisciplinary faculty initiatives",600000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Knox College,Galesburg,Illinois,,,To support independent student research and scholarship,228750,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,The Kohala Center,Kamuela,Hawaii,,,To support the establishment of dissertation and postdoctoral fellowships for Native Hawaiian scholars and others committed to the advancement of Hawaiian history and culture,500000
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lafayette College,Easton,Pennsylvania,,,To support faculty career enhancement programs,300000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lafayette College,Easton,Pennsylvania,,,To support the planning and implementation of a college-wide initiative aimed at diversifying the student body,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,Lake Forest,Illinois,,,To support environmental studies,725000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,Bethlehem,Pennsylvania,,,To support the development and implementation of a student-faculty residential learning community at South Mountain College,555400,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,Bethlehem,Pennsylvania,,,To support a leadership development program,50000,private
2007,HIGHER EDUCATION AND SCHOLARSHIP,Lewis and Clark College,Portland,Oregon,,,To support postdoctoral fellowships,450000,private
